tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,nChamps
GRANDMASTER,SmfRfNZgyBtmmXim9E1AFsu5XeW-7V6STgZ-WmAstbry78WV,Pullbae,357,207,183,True,False,False,False,l4_HcWlV50Uz3QFfDQ3TCKIdmPDPdLY_MoTlbyp-iy8l-4CdBPzfgvK4,11
GRANDMASTER,HWdTn4Gja3HQB2tAJyIaqC8mEfwTT7uh0MJGSwWql6smotE,wh4tever,326,206,192,False,False,False,False,y_0xsk1zeSAFtwuhZTRTh8nI5oGmYynv4LXhcLYUFrUeXf8,10
GRANDMASTER,FY5crxFOL-XOE1ZRfrn1HyfLg0UPo0yRn9JipksQeIaQcMI,dpi 2800,521,372,350,False,False,True,True,Ikf6Ags3xD3jZmTU_-d87wliniH3JmxXkRcg13FejqV7-k8,12
GRANDMASTER,FQSqYj1DRtFuJNl5t0gR1U958vQxd8OvwXJyGu9QMeNgaMU,Cheese Omelet,287,156,130,False,False,True,False,vjlanSfcC1NLc2B3PDUm078BHVGqSrvYk802XywgDY8-TRk,8
GRANDMASTER,wmim_j6eyIqMwC4RkvGlNlmySZyppNpuQsKXErdrpFgynFg,CANTWIN1VS1,420,117,83,False,False,True,False,ZHDCWVDUJdXV2nqoH2W6LYOxtIZ-zBUtCF_OkFCi8_r1G10,5
GRANDMASTER,R2CeCgwkn_hqYV9tb-vCX7A1674mchDUCqW_rNgnb9mfosc0,잉어킹4세,251,872,849,True,False,True,False,kXCzGr3IRQuCiio5FcUm-0DUzCslIeKmwkEHY3oOF2gIZcQ32Jk2C96N,9
GRANDMASTER,yTyowbnn02laxACR7TjIvPTyOelc33nk0J3yodX21lwpKkih,haoye,631,387,353,True,False,False,False,6GFB3fHa7zjEOc1Q8ee0EOZ7keH_g8hOFE2OhaLhNA0_U4o0hIqtL2td,7
GRANDMASTER,edRmDkH9lNZL8ta1xX2KxH1VCHidnMjpphUCoFj7uIk3BRg,공기그자체,359,130,109,False,False,False,False,UJR8a_-0QBnwjQwYhL5-44CsoSnu7lO5npq5lYgcBgCGY4BzOkne_BT_,9
GRANDMASTER,fe-np9-vlFVK_YQPw_mQmeOF4t1wyOIJaSzYwEfeFF2wxZk,로제 박채영,305,150,123,False,False,False,False,pX3IJCh-nDuwhU5FpK3uKttKo1H-5Sa8RsQrJtsUJ2o5ZcRmGMtMkm9M,6
GRANDMASTER,OJ_CJ4ihhHuQYUdNP_mqIz11KaqkFuBRIKLxfFpyMdtRigs,하인즈,326,244,225,False,False,False,False,lGWsqC8bBv7n-3JVMD6LfpBfEe_aL_LIn1BP_2iNW7gHs1s,10
GRANDMASTER,CfIPubv0-2q9sMKqmAB9H9of1nuAEEt9TDKNEwHIO8aJCCk,killer qing,357,239,216,True,False,False,False,O9oafRDnd6wFV3zdWVz664xBeft4kZm-xgCvmRRVpA-J2b2m6CSVaFZF,8
GRANDMASTER,LA-R10LY_2pf2w9SQOkWPxaWv1vNCSPoaLSv3xjrHwi6mrtojvmAd-EWEQ,Kid Ref,397,251,222,True,False,False,False,8TfLfTdqm5VwE8NBpV_dAVoSVLR_LXWBWMdo_mMz11YGGyIGZW4Q-Xlc,9
GRANDMASTER,Wmy9Kqg5V4oH5Kip1CF2keclejBivqOumxyEdR6_XI8DhhFf,삼봉국밥,512,146,104,True,False,False,False,6cIChilheory9fNQnpgt62WiHeKHiI_LoYXFQdVB33YRsCpyJbcfLRL-,9
GRANDMASTER,qyHr_NZW5SiA8AtwS1KF2I31Q7qUJzAg-5Ne4vj75rOyOJHndMGdv-UH4w,Iets go C1,327,88,55,False,False,True,True,edvXD8tI7iKnr5sejX4LCJkvUwFDmp9p8XIEvcxgFYDh5f5NprxrD13w,4
GRANDMASTER,zjMWk5Ui6QzZbphOOweGLFh34Q0vNVhArioRXc7jV70kbx8,똥과니,322,140,111,False,False,False,False,4gd8bZLcSamqMrpc0m2DLkHcuMhQIVHY76rCCEim2V8V,6
GRANDMASTER,6lFVw9GWAfWEanCIsStuOZTzHFe0OYGuaOXZrLjKnUq54RQ,DDDasher,314,76,66,False,False,False,True,-LMWRgBZn3V9T9MSpYE4EhtGsRUp_2J5LeaIVZ3XHfoFnfo,13
GRANDMASTER,bYfXYIw4nJIQgmR8fvjCr4_kL_k5yvr-ZsJk_AkJTvT4h48l,니가지은성,302,476,455,False,False,True,False,2liBGwn9PA1s7ocsyn7nJFQoZhS8hs6G02VpVsI9Ftd70a0MWbrPfacq,7
GRANDMASTER,-9g-pgoS3sPLYP6iRIMXmr1RZ-AMiW56aXD0oKxUw3azmb4,유씅진,418,370,342,False,False,False,False,d9RZSkh9DtDrUjr0PivPza9lmimgDH81XIHUUEwz5phWTQ-l1NTJZgdW,6
GRANDMASTER,Qi0pe4IFso0zCWeDAWROlQHtdnNTa-ioiCuJ8Ul2coX0BEm6,lvye2,352,161,144,False,False,False,False,ojlJu-uIlmPcltrc9upR0fURkwQjukTjyFfUjIaPEhjlebM7h1tfM_wQ,7
GRANDMASTER,LcaBeiQFfkWELQD_YR7uWCCORy6MthU6kKSd_aEdd80sNUM,Twitch 미드독학,257,283,211,False,False,True,False,WFrFlHwwVlqPx0G3grXhjR54qlUGm_5RLAI3tEemmEdD5H8,2
GRANDMASTER,lMzaIUZU_C9butXQ3Z9h3_9bYDOBpNWYkLHXPW9L8RaXLEs,바보지만착한,333,316,292,False,False,False,False,zsK_MYpyDdLZGNIGWVswkbApUwW8RsqP6RERPPBL7g0VkQA,11
GRANDMASTER,MD9LmEReh4nTnYuS4thBv7wiArCzfsnpRnpkeFRNJ0pDID0f,우마이 우마이,599,210,188,False,False,True,False,XPUdybTpsk-XKFGxSRZ7mBHCAZAODeqMMyUV6bDDUkpCDNkWS-B4OEJL,9
GRANDMASTER,9oiYmBB5OaYYFAWDVvNQG7Jw-xLDowvGOgo-lE4m5CpFdNk,S2zI존성태2S,361,58,39,False,False,False,False,hTlw25ALB-xT_VdcRxWpmN9CoUh2dMvGsf-0SYWB8fWe0_okJ8-K_SDc,9
GRANDMASTER,JIimOKiOMA9p48f1RU8ntrRsKZ24To3IejrewMhIuzk9hU4,아라드,403,155,125,False,False,False,True,ehaKuf-3hhP02DJG4xgVmakjbNks2IJEhSIIuWe2_LYwde_TdpX-jALV,2
GRANDMASTER,-0Q7zoLop8hFM4UGmBMU0AqXQaDHfBFO8sfKb7Sz1lQSqSA,재훈왕국,240,99,78,False,False,False,False,QCKcYsRvAIMTHYRm7NWya3-7VQAHVzhM8yFIcLT_AUAYL6c,6
GRANDMASTER,3Asmc55QcT8Exq9evb2fMINakonLLgyvEdq19PceCOuLrc0,05 shen,468,80,52,False,False,False,False,daWkhSwUENrY8Rqe0cbxZ2LC4aL6MqDivL2tSB7zF89UwMg,8
GRANDMASTER,0og7GGFCkb8pGIfqtX0ur4pJe4-osrP0C5Su6zAjH8fa_Q,초보강아지,540,193,165,False,False,True,False,q-LYz6369lZm_PZgzlpSquZo7RfYf89p-Vsq4JzP_vcX,3
GRANDMASTER,8SMKz8pQwFPG0hk9RAXYBFv27vEEztiA8PDB9NuuKqR8Udg,롤로배우는맞다이,251,345,310,False,False,True,True,uZJapBWS44xwV-_aIhP2K-wDmOABeOocJjj1Hbspl43kTfDmzdJAbvoy,8
GRANDMASTER,UqDmRlYIkdoS3MsWybYb2ty7b0CfkwqKPrDhLJt5dP2BqCQ1nCf7zpPexw,큰 바보 ,578,100,59,False,False,True,False,V4b4NYWWBLUBHmRPUa5SSn5LZeWbvqROJjn5cmP44yO9GHVcjAzNLTDc,4
GRANDMASTER,TksWGDYTBO8RDrP5bNha3JItXGDx_ktd3z48NbUnZR9DBds,마음은 어린,422,146,114,False,False,False,False,wGYTDZ5dqffDbxuJjdBSiq96UN5MtGEbwGzXs0sr3AH7UmV0Tc_QrOh7,8
GRANDMASTER,zbM8LOFqONcqzAjkIWrA-kkARAeVE_3p_Ui9P9S3341bJqOhoq8Zjsna0g,zwhy,475,240,203,True,False,False,False,URdDlwvK2U0BbkXpGBeq_0XR-pTnb_QB4l6yOxag1wRsLqIuep1QW4vS,13
GRANDMASTER,bb8qimehOxHYAsoBAS9HRkwb1NZ7E3l7cPDMuoeyxuT2-w,파풀러,314,274,240,False,False,False,False,vwZlNE4DqoGj9tRtadkeM16yCRkCl1ImsB_veZZ63fw0,7
GRANDMASTER,OLBePrLE2LlG-aMN0wagx7TmqihYhXmJM51jZc1IaETjKb651YgqZekDTw,kai bu liao kou,476,401,357,True,False,False,True,iuadNGUUKENJIpdVsTOgv4mX8Z5kevzerBC2SKY1DQdaUFTdbxKJFWaz,4
GRANDMASTER,AKG0p6IxMdjgxVoVvfq6hUtG86u8GvQZXo4VQ0xMGAY9V2I,Shadow Swamp,276,390,365,False,False,True,False,I-SQfSh0LefTz1LrcIirCHtxQH_NbGKW6L7F8TR7wWgSKfOi484RAXNi,8
GRANDMASTER,3qg1R7LXl3Qb3QdOgE59Uj0W3FrJLinWKd6mxOjLgnIE8Mg,Lehends,245,319,279,False,False,True,False,uXJaLyfzJDR-oQesFUQNa6QwaVUzuMMwS8S7d1a0jokpW4k,8
GRANDMASTER,CqWDqNVfKrOUKvQD4elzoYHRW0hKdq34gbuPDqXdXVuEbw,종달잉잉,314,365,331,True,False,False,False,Ra-nhaBEwplBXN9dTWbAYZuqvqlqHR2Zj7Sw8MNy8MtC,2
GRANDMASTER,dKrrPaZOuo65QagMxK6fc4j3UZ2YUqIIDUf4KRSCkMuR8cg,저 새끼 노스펠,260,115,97,False,False,True,False,Y_GlFe8EL-TTF3O_lUczlEx9iHOGv4NVLtCUdBJwTzGec0ilg1YGWe1E,2
GRANDMASTER,hpSBwNwX_2DMcQSqMNBEyhT-vnPhfY8IOIoEr1GjmRfv1SY,By 불비,337,256,244,False,False,False,False,y72IttmQRNze_ZOIFRNfKafgqWmJyNILhXd1mlN9vweo6Ko,12
GRANDMASTER,9xL2ebLhdztD030CDivvGBznrzx41DjT-USdbtumZwbe0UM,다딱이 거나zz,301,207,190,False,False,False,True,iWRxQ1IgKRrHv6mChPw7a6fndCAO8V2hdwew6RBfqK04clG5d_YERMZ2,9
GRANDMASTER,ERZMF5IeEYKkUQ-B-Vw2eZc48LyjGDZlASJvT7m9St5wDhQ,폼 팡,580,508,466,True,False,False,True,PJGA9K8G-KZFNb_kccXSNtThX7H8p_nxYl3EeX9EYb1EMR4,6
GRANDMASTER,PyLxSZr7mQCtG-D8WgwFwMEXthEbzS26A3HwkU7q6MKIvuQ,담원기아김동하I,314,94,65,False,False,False,False,3B7W1Ud8Do3OWpaTzkSr9pwJGURe1u3rxrWjYAaQanaX7nRQ6aztVRZG,3
GRANDMASTER,ZJqmgtCcip1LdVVWbQvxqVF13_IAhnyvUzVqZN_dpsbWQMFt6lG8LshzGw,aa11a,599,123,93,False,False,False,True,1YjqjmfpDoPT25jPQ-b6Pw_Jk8_en3gnzG8fF-a2y1UVweU__PDNmlkg,10
GRANDMASTER,ScYmoa3iqnzcJW406gbxDZaKH3GmwHvRhV7FI7eLw1QDN0bE,미드잘하는정글러,453,516,475,False,False,False,False,gpL1ABTZn28ZhR7MyXiiSH-AG5kGjn93hV-kWN7a-KG9s-GGECE9jNYf,11
GRANDMASTER,fI52ykTzJSWdtYkcnf_dd9UmhmiJiJRMWdOstXrmzdxpkOc,95룰루,429,166,141,False,False,False,False,MUlGIMWAKAhjWix1JNO-iyzQP33hCbmHF3O8tFeTMA6DXDJIk17z1W7T,4
GRANDMASTER,N9lLK7Pcdgs-BX44AobS7OppPguMMkwN4-0fEc7sBKwP6g0S,무오래걸리지않게,442,195,141,False,False,False,False,6JdPo4UQc8FbS0xtAWJ8-Bq7KyTB0EjFfRFCSARfCIL_5KBzhrpHDEC0,9
GRANDMASTER,n8xcJgxwB_o9HSaNaClHHrOMWC96IibQlOobW0kbsXfP0_t022w2e0_X5Q,bainiaochaofeng ,504,110,73,False,False,False,False,1G57xIRFyPTXpcum6Vq2uj7aVnRhcW6JR5INdlyx-j5LNdC5xbl4-wS7,9
GRANDMASTER,rCTQeTXHRHWudkftD8p6b2zLCY8ZprDkS5PBpdW2ATN350g,gu0 qi fan,476,102,64,False,False,True,False,WgUe-N4-f3Uj3M8IQtUtoWQC61eeYopJGPbz_iUbwmXSwFdM2hDyDv0K,7
GRANDMASTER,zDGyIc_Vw0jJyvuus6uEQo9W3OgKddEFT2KrJAagZCl_lA,Ze Solo,254,116,39,False,False,False,True,QNw0XP1ZSO020nftXeqjZeO1yWUQHimfI7whlT79HeIQ,5
GRANDMASTER,0kRBFfLa8ievTgcixCEGJwkicIS-wcEWapznetBi0duyb_1BMBByelQUCA,JUGKING,272,115,81,False,False,False,False,NvrBql27TucSYH828yWkp_y5sZZGQAHZgTf2m-gyhSiIRG9fa9ah59Qv,7
GRANDMASTER,75HPjbzupm8EyCYUGN4fO-XfZq2nuhkVUVEqgCsSCMt74Q,질 듯,559,95,67,False,False,False,False,ZFUTw6cjmsa-q79fHv1oGmHc-Mf5Y9eswBT9QCWeib4Z,7
GRANDMASTER,mXTvCswXuyMlE7Zv7vjEgA_BRXVekw3wHOMVNcpiw6PXHMI,소중함을잊은사람,405,359,321,False,False,False,True,dkaVf8eko2Xyhs4o3FpK6D7hewFkJfudZi-b9q_I7MFVSa3cS9zL8XsE,4
GRANDMASTER,uTQBxls5AiAn7WglFetY4KmXEyO2hb1Tyt-gy-zkPKia3w_Ma8p0DMzcQg,ni tian zuo xi,602,417,375,False,False,True,False,8XB8q-cywJpI2zDseWAE_TBtOWRVikF_7njQcgZgGdmWphuGzszeTqfx,13
GRANDMASTER,ldd7lTeeXLW3Wp57_-aRNsyte3_EENUpurn-J_nzrQgddR4,전홍석천,283,465,441,False,False,True,False,lTry5T9ea6jriyrMwl51_k5RFdkbzBv1uH_FZHoR8tt9pnlxYt8u0EqF,8
GRANDMASTER,YKw0UAwaQCkEwquXChP9kK9IFaFarbRqhWJmH4h_E3MuGNM,Ent is angry,237,207,168,False,False,False,False,856EEl4i00DZo0q1AkvYOnLhS8AuYSZD9l3B6qzVOVIMGDk,5
GRANDMASTER,yDE1WoblBfwhLsU7cbvKrEu3cOWhTJ0y5CULyvBT6SxZ3MY,될 사람은 pig,330,561,543,False,False,True,False,an5uxyRZzswlRVMHCuy6jaxM2T40rOmj8497iOPhWSMsSA3xahhmXn9a,5
GRANDMASTER,hTZysmW5N2H02h572j2vc3PKjLX1j-0IRIXm_vEWLpFw01r7Wu-FA6hDsQ,속이 메스껍다,309,357,307,False,False,False,False,JFhExSPlKgTXawMTHAM2eyngU7mPn6rHX5qdl91laNYym3kU1DwOZKbI,10
GRANDMASTER,5hFbcf99tYMJlYFhqgfAZmF_0lAtrVw1WdBd0hxaKGpo6-n1CUPWdH1VPw,langmanbusi,547,191,154,False,False,True,False,R0CMSimWaSbECpqedVm4d8AgY09po5n9kLkA0n0xoz9WDMYmWJVH1-ZF,11
GRANDMASTER,7C1WNPTQNjGOi_569xp1RudChY9TGs_V30Sj-41tOHWOdzA,Sha si suoyou,425,62,32,False,False,False,False,OypT68hbywL29a8QWCNyCy-qI0wevlCBBun__xClOsyqWWI,6
GRANDMASTER,xO2sPl8L7xAKWoCD-aWn4Uc5z79INccyOywEeV8r-eBsoHk,갱붕이,609,394,364,False,False,False,False,pxqK7rtEwm9z7s08oAKOghWAAD9_-UKxJ-vFbSITobGA7FJMDu4Ibm8j,8
GRANDMASTER,DffyudNpAqKbvyy52ptkCnaCJfvHKSiFbjlw3Re0xcVVtHMQxJ9I0ysuNA,DYU Shiye,371,181,151,True,False,False,False,czYqSrtCmpNg4ceusta6ylnX6QwdqQ7RiGfrqVOfaY3zxot4CSfwMZp1,3
GRANDMASTER,a4ba4UcEwVqIIEqY2EL6AxQ5JkASh1r_pI-iUNlP7lXOjOdDwvBlqgyXqQ,vixxx,358,89,66,False,False,False,False,86xvXQ5pbfREuFdpKN5E-YNNbjR1DxIoSt3hH7J5ueSDRimcF7K0uoJt,8
GRANDMASTER,htceAPIs7XuwdbdGFGSeIwOXkRP9GKLnHRVtPusOJ_QH1KA3Nsf18tBS1w,드링커 전용노예,706,231,185,False,False,False,True,ih_sk4P_Hs-ern7u5C1eLCjgFb3asawPLfNHKzhcWFjasFMvNwS_YqlK,12
GRANDMASTER,7nYp8Sru1xmsNp4cncCv6O39TwsIvyB2dCKDI1MLXDoUPoY,마케나이데1,324,122,96,False,False,True,True,2fQZH-eqEjYDKdg2PWjfKhTJr0mbo_0OvVkiIj2-1iChgkY,6
GRANDMASTER,kKZpLWbLeLEB2HOrsJtbEWbdTjxNK4ny6uz-q4gkdCW4Rw,오복아 오복아,263,336,321,False,False,False,False,lzkEsigfRxyrGb-vG0kxJmJugcYs2Adx_Kcb4jRjjpRa,6
GRANDMASTER,ofS0KX2mDw_ARfe532IGjwkauSUtlQhaTcsDT-PAUEzh90c,자극하면박는사람,273,205,183,False,False,True,True,FLx52g_s4bP9WG4nEl2PPKnhTjOFPNMy-o4FQTXOcGG-XWs,6
GRANDMASTER,QvYsU-YRf9J2XXIFwAZtFhddEU5J89qFumayHQ4p8fd8CU4,까 마귀가 짖다,439,200,189,True,False,False,False,p6WhgkJJGLBTWQRij0kAzPg0RPBXe6kDH8pyo0th8STZFHIr_3YFDmnW,9
GRANDMASTER,hL1IhlpqHQu2Gc03QaIspSBu17S-pGg2Q3I0mXa9DelIPwA,전민혁,613,189,153,False,False,True,False,8oFELPesynu3As21RgjPT_nrAhWclxvQI_mJeDVln2L1PRU,8
GRANDMASTER,WjJs4JIqgCLgW42oHcPDLyiL-r5JicJ7Ubfyn77vnWzLnFo,젱 글,380,165,142,False,False,False,False,dxqfuIr8MdV9TVWF-wkFQK1H5hvJx0Kg6teIni00-7MM2dIxhd6i4yhq,9
GRANDMASTER,5t_LBRqUjqk5rg-r6WQDoUOIJzgUsAxARgDwGKxT8NCcTQ,이건 망나니야,323,92,67,False,False,False,False,HckMTqUjV_pZ6uWyGyOjHaVK4_VdmTm1Ir-beQx1fzNi,6
GRANDMASTER,HXj8i_2LE_-mMxPWnUTUJAfH4VPrNGizczdgZQvZT7xY_ec,공부하기시러요,309,154,128,False,False,False,False,ocnxle5tIWH6x3BHBFjY23-8GssgHJBm-vrJBgYzXK0JRBARGM4r2hoC,6
GRANDMASTER,vYaGcWMsdfLonhAJyH8TgIygwfJ0aGXKUWKnH_3l54Ku51s,RUlNKING,462,151,123,True,False,False,False,1MJUr4X67YGfyv4ct2UFz6PzCHmpuXbgxbls9M-lVku38yd8Sksm3pYB,6
GRANDMASTER,3BpKXml1WvPtFYXtTOm0YQgQW33LZpBZWtwTeFJNo5Nr0lQ,은결쌤,293,160,140,False,False,False,False,DD8d50V6BO41GdwJ3uOEJxA8xOl1dshN6uTXxzco727ETwflYQ06-9z7,1
GRANDMASTER,T35pxuuZuoFJw8Hf0v_mdfEH9BRu8gpODFaMXsHDhU7rz3s,밤하늘별빛들,401,129,105,True,False,False,False,RCHg7gGFdybl-tOWUqXegN3b58rcjWO1mBcNrEdNV-FY6V2NO-7q4NF0,8
GRANDMASTER,OOiaPGplOFHXJd_AKVxG1WjHYu8bv-IwDYxy-jnUbIU1_uXx,재미있는챔프만함,533,247,215,True,False,False,False,6SWV4Df4L4z6dUFqEW5NKCl4uqi33aaksn9UhewjkUEICqnR3w7MTbuW,5
GRANDMASTER,5uoJ9zH3ak_3HQwUeQAc3H3OBQR6NXnECh1QerUUWPlXV_g,Xin chao Cam on,607,176,150,False,False,True,False,q-YAT3poIfpkSdUaOkI_kPmikXMJ7RzsXKQ8HEh0wpbcz3E,10
GRANDMASTER,KqgHwMhimUUQv2i4B3mWe_jgo6pd1NeircLB10DImFCi4BM,qpol,277,217,197,False,False,False,False,PPyBIy625EP259r2Jnr7eGObXXlW3UF9vG0-3RNIWR30N2rt2A7uoomk,8
GRANDMASTER,O5Cu6BLWWzg-FxXVS0lD_NtRmGT-PGjm5UibyPfsogNreFs,SWHzzz,389,176,139,True,False,False,False,biX3aWu44QdGhWCCD7TIH-mmkjozNEqdMZaawvJRphIM0hv0BhpFcNR7,13
GRANDMASTER,USJj_anzhyKXJVO8vdWA_wizwYvsuupfpReGz3DpEqW--24V,금연을위해롤접음,296,457,435,False,False,True,False,N_oQAb7sBBZh-vtNXykg5V_Ar-ROmH5F-W9CHb1KDBhwx82uWT3nr7pb,5
GRANDMASTER,ayn1w7jdmCoqSfnXwpbg4Lk0GyqiM9JnDCFhwXP5A-440fI,달빛 여왕 럭스,250,95,81,False,False,False,False,ORfJNX-_8Q9cef9Ts_19BPv55nOzj_FlPx5VO61bBu7fan8s_nAYPedR,1
GRANDMASTER,FcKDM7En5qBl1_60nAgs8KVLEs8-i-h6UIrVplXvxJYOhsY,애디는 못말려,569,534,515,True,False,False,False,rIc3mCBnLJayH6DKl0ORdYioa_RoHqOZtUHExOsl3Tyggjk,4
GRANDMASTER,YXmVuI40sHSaMMkSj9LFrrQ8W1VjXalbgTDdDM7mags-i1U,lvye23,478,514,474,True,False,False,False,0Pp2l1tdVF5kCb4NCjuUcO2Pc5yyifpIRT8c9kEJ8-92VSbskrNuK2wY,7
GRANDMASTER,2f__Dw9jT-uY9O5HeO5sCuiS61VIG3AQhKxSGzsxVoxH4w,Only Love AD,225,142,120,False,False,False,False,Ob8tC_d3RUDojJ8gDWF91JRhGVPGj02z0VCs9oyBLIBZ,1
GRANDMASTER,M_jcz7REhrarqw3k82njoE--OKFBYrOgRmvZf9dV4onK4Ku21sLGOcO6JQ,wu ming zhl zu,420,219,176,False,False,True,True,NH-n-j9ekEgiCTCqyYb2KH1T0sxvfiCdGSNWj9hR5GXyy51OX4Sr9IVo,10
GRANDMASTER,UeoP4fPS2mhbFIRmsd0V3DONcNyG5JRlaTXRiE52my6utH4,새벽123,256,90,55,False,False,True,True,OgSCb05LIBOjE56v7Wfu08c9BBjP0G0KXLXLnkRBZzvmPwa2mrhEkWtG,6
GRANDMASTER,b_Yg6tEI8nwNOs2ItJoygyuRwWyHvwxDi04LCbiK4HmHQ3U,Shadow Enosh,483,451,411,True,False,False,False,OdzU3_16gvVSUZG8gWypVQBlsIROj4IefWXLggRg8hTY-MVpPCLYJAvJ,8
GRANDMASTER,6wHN8CcyR8Cb-r-HLEkikyEXOEPeif1kqZff_lQnyFiOCtI,하루평가,357,245,215,False,False,False,False,ypKZ7duF8sCgWDVEb77Z0NITEUDQhdM5QthMf3jeObY-O2U,7
GRANDMASTER,_rGhpqYQlwv8YI1FNkEyeDImqs1zTzDTikcQAyylGykyOTW4fYKNW6bgtA,Yanghesu,363,295,249,True,False,False,False,y84KRZvzXLLP3tTyh9ExbXjYjayykM42v04eCw5AxFOuv0zYDke6Z3lN,8
GRANDMASTER,9kc-DcmiTqyOQXUgMN8HXS_2MXutg5Rg4D9LMA_oYI9RQZk,기다려라 변정현,265,416,385,False,False,False,False,C3QCT3hXVByNH0V2wAMDi_AfyYq33j1SO042uZEqapkQ5nA,8
GRANDMASTER,pw-cZfS8a4_rFigJ-U3igeAeSNx1phvA26PKqLFAsm5SM-JtZNtPXdVeoQ,manman0,573,490,460,True,False,False,False,Rk6hUb-oGy_j6X6tSm3uJt-r5eiXLbToWdZXX-5nNmrAZYroyquMByw9,7
GRANDMASTER,GL9jbAlIkc7Wg7lhHo4WXAuSTV6rr7J_pNBZD05otqPLX5A,AF Pez,385,237,217,False,False,True,True,nC30QDwJyj8Nkhf9i7oWsjzmqrlgn5VdtGVE3ImD9k35jcO8HVqogXpy,5
GRANDMASTER,A7q2Ha1NE0AgpbnvxpBp5G-UTFlh5mVjnuUIHbOt07cOiYA9O76zmeG6Eg,HDODCC,297,367,335,False,False,True,False,QdHhc00lc3MvpOZQDucBLGcxs2aPK56UnK-SdtPEwaPyMfOTpKNnedPB,8
GRANDMASTER,P9OngGtn6aRxWCXmJ7_g79UzclNV3SavRCGcexoBz17HXXk,여신강림 강민아,415,471,439,False,False,False,True,hY0HelHi9fkEOKv234VqByilrlrV8I1PMFyD6U9Js4MscWt5yBTrC5hE,10
GRANDMASTER,_zezudSBfUPEM8JCWZgiv3hJxjL_4Z2y5A2BuWkCJ77jRhnDJuGRwYF4lg,Shadow Yu,604,181,130,False,False,True,False,lEVQPNmLThu1tTbgc1Zs7-Q5A9nOBnQjeeub2W25bgZwq0Rw2BpXLG1H,7
GRANDMASTER,B_RwXHdcWTJuBvjjFOi0p0Hx7o4Yx8rv1uXGFic3DKeDLdE,챔피언연습용아뒤,335,129,85,False,False,True,False,PcjnXhG0l4Mbp4qii4VC7C4IOebqYKpTh0j_NmjqJVvX4ln7i2SeFkx_,11
GRANDMASTER,mC5qsx9RiyipiYoBgukO_Dky3gJ3O6EC40mfLG2a6RGWUQ,아이디짓기귀찬아,470,502,425,False,False,False,False,1_ErP7Uwt8QwDrGaahzJ9DxqQZUIUf_WxHzq-kbY7g-k,6
GRANDMASTER,ANVxwqsdiCobmPzcVcRobeuNLfrBXR1i_hTKhomsMqy-fABG,강아지도 좋아,336,259,242,True,False,False,False,UeNME1VHTuo1SjrfCnRHdIJltxnyyebRd4MtB6na1UasYlmO9n-2VlU2,8
GRANDMASTER,C2UZ_Tr2VdQUG0mAEkIusAIHg60CVumLefTWS5UOe6fZsDGnqbsrlYzZWw,hyckrrwzsn,603,129,82,False,False,True,False,xLGbaJ0WxpedkJ18cxGYw6JluahnBMvIu76ujF88i4bY76pF5W0YvgYH,8
GRANDMASTER,YLlnmAoqaPNzK4TEul7lsR9hJtmsK3io9CLPRRuDeMbzHQo,처피뱅 카와이,254,391,352,True,False,False,False,IIazR-1uhlXxEpogrf2thjsaIZKfQ76QQ91b8iMguGKs,1
GRANDMASTER,YfhmI_9jLgk8qyfp8vKeS70gMJJQKr29H5giynAQk7yHeeGo,장임박,248,272,259,False,False,True,True,vvaHuk05oHLSnDJzc0Pl0lB7KVA4yF9OPLl5YId2V-358E7XZfacOqcg,3
GRANDMASTER,vPSxMKwa1iU7EzfJ2XiGlWok58f2TT81pY0td602eycCNrd_,g00dyun,273,152,129,True,False,False,False,sQoi7OPBpAd5MRSXRzDK3g6R6K6WJ6zkw7sryksgJwO0Lg1hq1rYjHOO,7
GRANDMASTER,C-Xe8tMwxS8oQLviXSS5R1e1CIf96-sdKHpan3D8qCh_OOHA64fv1P74mw,MENTAL CLIMB,145,298,266,False,False,True,False,LGU27CzjAQOxuf9FpPuLhXMHqYZAuhseU_8EL1TJJzkDZe38w-89UG5b,9
GRANDMASTER,qxb46io7YqWvb0O9-N_W0rSeVqFaCimpTf6SeIFt7tZvUjE,KT Ucal,579,149,125,False,False,True,True,Qx5vvyF7Z0edSiFyF3pgfqWbzJOUSMwQQ7dw_hO8Ivug6yk,8
GRANDMASTER,YH-D2-ivmJXUGqGR_nFnAf_xwadTDUyEKjsLVsWbHDE5MZg,RNG장형석,303,109,75,False,False,False,False,v3oolFT9AQH_5aTEKMgE_b37luWBYu9ZLlyBaAdtp8_P5tq04hQBJ2il,11
GRANDMASTER,2ZSZ9DatLBVUL3fJcvm6ujl9FwIyIpmMMpximQUd0oX3KJs,Rose박채영i,522,380,316,True,False,False,False,CjXmsoXVwHlfb3NgJCCgW7jnDtaG-o3LFXWqzgTDa-zylah2FMwbr9J5,8
GRANDMASTER,UltloJ7VjMewMS6d19Fe6vJBsM8giiWWRzZZEtyzqunY3YEbzPDfDFoStQ,Declare,359,106,77,False,False,False,False,if0r_sUjGy_t_p9bdJUJTMtcBwXKEFRjK9PdHkr8BfztYVJm3x5lNoBh,4
